name, lng, lat
Ezbet El Gendy Primary School, 31.731015, 31.314259
Ezbet El Khazzan Mixed School, 32.551332, 25.310589
Ezbet El Lahm Primary School, 31.809805, 31.434511
Ezbet El Louzy Primary School, 31.71066, 31.368875
Ezbet El Mayah Primary School, 31.757709, 31.106872
Ezbet El Saidy Primary School, 31.793865, 31.3991
Ezbet El Sayyadeen Mixed School, 29.9371392, 31.1801115
Ezbet El Sharaqwa Primary School, 31.225634, 29.514476
Ezbet El Taweel Primary School, 31.741366, 31.192225
Ezbet El Walda Preparatory School For Girls, 31.3086144, 29.8630289
Ezbet Farag Salem Primary School, 31.645603, 31.198091
Ezbet Mazloum School, 31.492289, 31.053816
Ezbet Mohsen El Gadida Primary School, 30.0006048, 31.228169
Ezbet Saqr 2 Primary School, 31.4661741, 30.8785766
Ezbet Saqr Primary School, 31.4661741, 30.8785766
Ezbet Shaaban Primary School, 31.428071, 30.854907
Ezbet Tesaa Primary School, 31.798929, 31.092044
Ezz El Din El Shamy Primary School, 31.813909, 31.426876
Ezzat Primary School, 31.3117754, 30.1266417
Faggala Preparatory School For Girls, 31.253818, 30.060557
Fahima Badawy Secondary School, 31.69484, 31.237348
Fahima Metwally School, 31.69484, 31.237348
Fahmy Abdel Magid Preparatory School For Boys, 29.918273, 31.194959
Fahmy Gabr Primary School, 30.0195515, 31.2701834
Faisal Preparatory School For Girls, 32.5143545, 29.9920219
Faisal School For Boys, 32.513566, 29.98371
Fakhr El Dakahleya Primary Mixed School, 31.4045168, 31.0528317
Fakhr El Din El Shafaey Preparatory School, 31.476339, 31.142502
Fakhr El Din Khaled School, 31.275909, 30.703422
Faqous New Primary School, 31.796443, 30.737917
Faqous Preparatory School For Boys, 31.7942351, 30.7219273
Faraskour Agriculture School, 31.714241, 31.334161
Faraskour Decorative School For Boys, 31.721145, 31.33203
Faraskour Modern Preparatory School For Boys, 31.71416, 31.336394
Faraskour Preparatory School For Girls, 31.71412, 31.333015
Faraskour Secondary Decorative School For Girls, 31.719611, 31.332507
Faraskour Secondary School For Boys, 31.719057, 31.332817
Faraskour Secondary School For Girls, 31.717061, 31.334253
Fardous El Mesairy Primary School, 29.97809, 30.982733
Farid Abou Hadid Preparatory School For Boys, 31.252198, 30.100049
Farid Tayel Primary School, 31.2805786, 30.1031477
Farshout Secondary Mixed School, 32.164827, 26.051265
Farsis Preparatory School, 31.468663, 30.674382
Fataiat El Ghad Preparatory School For Girls, 29.787758, 31.10555
Fatema Anan Preparatory School For Girls, 29.990431, 31.2326302
Fatema Anan Umm El Moalemeen Secondary School For Girls, 31.535658, 31.082135
Fatema El Zahraa Preparatory Mixed School, 31.1747709, 27.1716574
Fatema El Zahraa Preparatory School For Girls, 31.2783551, 29.939527
Fatema El Zahraa Preparatory School For Girls, 32.2764051, 31.2634315
Fatema El Zahraa Preparatory School For Girls, 30.839639, 29.315226
Fatema El Zahraa Preparatory School For Girls, 31.382712, 30.355756
Fatema El Zahraa Preparatory School For Girls, 29.9881134, 31.2294346
Fatema El Zahraa Preparatory School For Girls, 31.2586634, 30.7173053
Fatema El Zahraa Primary School, 31.2534588, 30.0479777
Fatema El Zahraa Primary School, 34.492151, 28.482085
Fatema El Zahraa Primary School, 32.54041, 25.389745
Fatema El Zahraa Secondary Mixed School, 32.56665, 25.308476
Fatema El Zahraa Secondary School For Girls, 31.3434415, 30.0909891
Fatema El Zahraa Secondary School For Girls, 30.813078, 27.5476032
Fatheya Bahig Preparatory School For Girls, 31.243244, 30.046396
Fathy Abbas El Behairy School, 31.804229, 31.242371
Fathy Beshir Secondary School, 31.266918, 29.813857
Fathy El Maghraby Preparatory School For Boys, 31.338188, 30.767165
Fatma El Zahraa Primary School, 29.8843866, 31.189405
Fawzy Abou Seif Primary Modern School For Girls, 30.8208809, 27.4431921
Fayed Secondary School For Girls, 32.288153, 30.334699
Fidimin Secondary Mixed School, 30.785578, 29.382923
Fleming Primary School, 29.9625524, 31.230649
Fom El Khalig Primary School, 31.2301075, 30.0211278
Fouad Galal Primary Mixed School, 31.2356964, 29.9957234
Fouad Galal School For Boys, 31.2272939, 30.0089045
Fowah Preparatory School For Boys, 30.548276, 31.199561
Fowah Secondary School For Boys, 30.55099, 31.213613
Gaafar Ibn Abi Taleb Preparatory School For Boys, 29.792848, 31.110328
Gabal El Zaitoun Primary Mixed School, 29.8842528, 31.1720588
Gaber El Sabbah Preparatory & Secondary School, 31.31194, 30.012464
Gaber Ibn Hayyan School, 32.517868, 29.979463
Gabr El Shamy School, 32.20166, 31.0289865
Gad El Rab Primary School, 30.8126997, 27.4392565
Gadila Preparatory School, 31.405755, 31.055949
Galal El Din Primary Mixed School, 31.1719277, 27.1752522
Galal Primary School, 31.247876, 30.080403
Gamal Abdel Nasser Preparatory School, 31.2558022, 30.0389142
Gamal Abdel Nasser Preparatory School, 32.674477, 25.749256
Gamal Abdel Nasser Preparatory School For Girls, 32.2803586, 31.2488246
Gamal Abdel Nasser Preparatory School For Girls, 31.206575, 30.047086
Gamal Abdel Nasser Primary School, 31.376744, 31.053251
Gamal Abdel Nasser Primary School, 32.550688, 30.093028
Gamal Abdel Nasser School, 31.18819, 30.038838
Gamal Abdel Nasser Schools, 31.2517, 30.0465
Gamal Abdel Nasser Secondary School, 29.9794443, 31.2502708
Gamal Abdel Nasser Secondary School, 30.6504449, 31.1381175
Gamal Abdel Nasser Secondary School, 31.355285, 30.521812
Gamal Abdel Nasser Secondary School For Boys, 31.240488, 30.013831
Gamal Abdel Nasser Secondary School For Girls, 31.251312, 29.984409
Gamal Abdel Nasser Secondary School For Girls, 31.4984102, 30.5926423
Gamal Abdel Nasser Secondary School For Girls, 31.204449, 30.047537
Gamal Ahmed Abdel Baqy School, 31.287732, 29.82929
Gamal Awad Preparatory School, 31.470509, 30.917027
Gamal El Din El Afghany Preparatory School For Girls, 29.8853066, 31.1890413
Gamal El Din El Afghany Primary Mixed School, 31.2615537, 30.0827326
Gamal El Din El Afghany Primary Mixed School, 31.1831581, 30.4599986
Gamal El Din El Afghany Primary School, 31.236255, 30.96077
Gamal Nossair Primary School, 31.726085, 31.301759
Gamal Taman Secondary School, 31.346837, 30.76652
Gamasa Gharb School, 31.549462, 31.433131
Gamasa Sharq School, 31.558458, 31.435009
Gamgara El Gadida Primary School, 31.2153068, 30.5018548
Gamila Bouhraid Preparatory School, 29.9897206, 31.2409823
Ganaclis School Secondary - Boys, 29.970992, 31.240562
Ganaklis Elementary Mixed School, 29.970612, 31.240829
Ganaklis Preparatory School For Girls, 29.974838, 31.243412
Gannet El Atfal Primary School, 31.23309, 30.021736
Garden School Primary School, 31.286272, 30.082552
Gasfa & Meet Abou Khaled Secondary School For Girls, 31.329903, 30.643101
Gasfa Primary School, 31.331393, 30.641655
Gate 27 Primary School, 29.87671, 31.177124
Gawad Hosny School, 31.204263, 30.070452
Gawhar El Lallah Primary School, 31.2634232, 30.0496667
Gawhar El Saqaley Primary School, 31.256369, 30.046149
Gazzaya Preparatory Mixed School, 31.0413296, 30.1850914
Gehan El Sadat Secondary School For Girls, 31.3917777, 31.0408237
Gerzah School, 31.198345, 29.444489
Geziret Arment El Hait School, 32.53946, 25.617387
Geziret El Dahab Preparatory School, 31.2103933, 29.9868368
Geziret El Nor Primary Institute, 31.215157, 29.361788
Geziret El Saada School, 31.588496, 30.550165
Geziret El Salam Primary School, 31.2015044, 29.4250149
Geziret El Ward Primary School, 31.4099844, 31.059567
Geziret Kiman El Mataana School, 32.505487, 25.446794
Geziret Mohamed Preparatory School For Girls, 31.1952871, 30.1105334
Geziret Rageh Preparatory Mixed School, 32.628627, 25.226303
Geziret Rageh Primary School, 32.625836, 25.228222
Ghait El Enab Primary School, 29.90297, 31.179481
Ghait El Nasara School, 31.841201, 31.411533
Ghammaza El Soghra School For Primary Education, 31.305027, 29.655612
Ghamra Preparatory School For Boys, 31.2667238, 30.0686645
Ghamra Preparatory School For Girls, 31.269804, 30.071899
Ghazala Preparatory School, 31.604603, 30.868562
Ghazala Primary School, 31.602318, 30.86966
Ghazala Secondary School, 31.604218, 30.87097
Ghazalet El Khais Preparatory School, 31.572894, 30.561568
Ghazalet El Nasr School, 31.572894, 30.561568
Ghazwet Tabouk Primary School, 31.2123486, 30.0756686
Gheit El Enab Primary School For Girls, 29.895724, 31.175251
Gheith Gomaa Hemaida Primary School, 29.840654, 31.080303
Ghonaim Shata Preparatory School, 31.784021, 31.172144
Ghonaim Shata Primary School, 31.78407, 31.172144
Ghorbal Primary School, 29.9077785, 31.1836271
Gihan El Sadat Preparatory School For Girls, 31.257626, 30.717756
Gihan El Sadat Secondary School, 31.2262, 30.01175
Girls Union, 29.923174, 31.209961
Giza Preparatory School For Boys, 31.211167, 30.021937
Giza Secondary School For Boys, 31.212323, 30.046471
Giza Secondary School For Girls, 31.214003, 30.01514
Goger Preparatory School, 31.338917, 31.046491
Grees Mixed Primary School, 30.9270555, 30.3193323
Habib Primary School, 31.460625, 30.88002
Hadaeq El Ahram Preparatory School, 31.134566, 29.989157
Hadaeq El Amireya Primary School, 31.307321, 30.1157152
Hadaeq El Zaitoun Primary School, 31.3041661, 30.1097309
Hadaeq Helwan Primary School, 31.3009152, 29.8973673
Hadaeq Shoubra Preparatory School For Girls, 31.242687, 30.0993165
Hadaeq Shoubra Primary For Boys, 31.2421132, 30.0866097
Hadaeq Shoubra Primary Mixed School, 31.24513, 30.085699
Hafez Ibrahim Preparatory School For Boys, 32.2777546, 31.2533525
Hafez Ibrahim Primary School, 31.2766015, 30.091561
Hafez Ibrahim School, 31.212523, 30.084594
Hafez Ibrahim School, 32.507118, 29.995158
Hafsa Bent Omar Primary School, 29.768891, 31.0961944
Hagaga Preparatory Profession School, 31.753822, 31.261235
Hagaga Preparatory School, 31.755359, 31.263585
Hagaga Primary School, 31.755598, 31.263574
Hagar El Nouwateya Primary School, 29.968233, 31.231542
Hager Arment El Gharby Primary School, 32.539251, 25.617634
Hager Arment El Hait El Sharqy School, 32.515814, 25.666746
Hager Arment El Hait Preparatory School, 32.497231, 25.662616
Hager El Aqalta Preparatory School, 32.591929, 25.696549
Hager El Aqalta Primary School, 32.594848, 25.697361
Hager El Dabaaeya Preparatory School, 32.568903, 25.691181
Hager El Dabaaeya Primary School, 32.569088, 25.690883
Hager El Hait El Sharqy Primary School, 32.515814, 25.666746
Hager El Mahamid Bahary Primary School, 32.458597, 25.556409
Hager El Mahamid Qebly Primary School, 32.464203, 25.535878
Hager El Maryes Preparatory School, 32.563616, 25.628855
Hager El Masaweya Primary School, 32.569807, 25.251008
Hager El Odaysat Preparatory School, 32.516849, 25.565885
Hager El Odaysat Primary School, 32.487856, 25.570267
Hager El Rayyaneya Preparatory School, 32.457658, 25.638006
Hager El Rayyaneya Primary School, 32.456354, 25.638917
Hager El Rosiqat Bahary Primary School, 32.450545, 25.628458
Hager El Toud School, 32.531287, 25.573793
Hager Komir School, 32.639047, 25.187389
Hala Preparatory School, 31.2903821, 30.5955502
Hamada Primary School, 31.713656, 31.084234
Hamam Sons Preparatory School, 31.768223, 31.376746
Hamdan Seddik Preparatory Mixed School, 31.262037, 29.708015
Hamed El Alfy Primary School, 32.2770488, 31.2637341
Hamed El Gohary School, 31.374856, 30.630573
Hamed Soliman Preparatory School For Boys, 32.733983, 26.154152
Hammamat Helwan School, 31.3357163, 29.8385424
Hamza El Sonbaty Secondary School For Girls, 31.648779, 31.238724
Hamza Ibn Abd El Motaleb Secondary School, 31.1916286, 30.0138341
Hamza Ibn Abdel Motaleb Primary Mixed School, 31.411875, 30.160991
Hannoun Secondary School For Girls, 31.1699053, 30.6662645
Hany El Husseiny Primary School, 29.9675117, 31.2392503
Haram Secondary School For Boys, 31.112402, 29.991288
Hareyet Razna Preparatory School, 31.519293, 30.597005
Hashem Hashem Selim Primary School, 31.806332, 31.245636
Hassan Abbas Helmy Secondary School For Boys, 29.772833, 31.097044
Hassan Abdel Wahab El Oqda Primary School, 31.49789, 31.16043
Hassan Abdullah Primary School, 29.8928924, 31.1815218
Hassan El Boghdady Primary School, 30.0472936, 31.2432648
Hassan El Masarat Preparatory School, 31.255583, 30.039108
Hassan El Swidy Primary School, 31.2283647, 30.0102733
Hassan Fathy Primary School, 30.0144305, 31.2774335
Hassan Ibn Thabet Secondary School For Boys, 29.79346, 31.109501
Hatem Mousa Preparatory School, 31.623931, 31.17465
Hehia Preparatory School For Boys, 31.588563, 30.673813
Hehia Secondary School For Boys, 31.5892124, 30.6682754
Heikal Primary School, 31.2487046, 30.0175559
Helal Primary School, 32.5404686, 29.9753724
Heliopolis Preparatory School For Boys, 31.3248031, 30.0989886
Helmeyat El Zaitoun Primary School, 31.3078618, 30.1095518
Helmeyet El Zaitoun Secondary School For Girls, 31.315547, 30.113822
Helwan El Gadida Mixed School, 31.3263046, 29.8484372
Helwan El Qadima School, 31.3335263, 29.8442239
Helwan Mechanical School, 31.3306179, 29.8516085
Helwan Preparatory School For Boys, 31.3225653, 29.8530623
Helwan Preparatory School For Girls, 31.3361239, 29.850668
Helwan Secondary School For Boys, 31.3500559, 29.8422551
Helwan Secondary School For Girls, 31.3344186, 29.8431076
Hend Taqey Ellah Helmy Preparatory Mixed School, 31.036033, 30.157155
Hoda El Shaarawy Preparatory School For Girls, 31.202441, 29.992967
Hoda Shaarawy Preparatory School For Girls, 31.2321701, 30.0276464
Hoda Shaarawy Preparatory School For Girls, 32.2679025, 31.256858
Hoda Shaarawy Preparatory School For Girls, 32.5448459, 29.9844811
Hoda Shaarawy Preparatory School For Girls, 30.129278, 31.1306124
Hoda Shaarawy Preparatory School For Girls, 31.207576, 30.035105
Hoda Shaarawy School, 31.506429, 30.584463
Hoda Shaarawy Secondary School For Girls, 29.970467, 31.250355
Hosny Mubarak Preparatory School, 31.480231, 30.235514
Hosny Taher Primary School, 31.249081, 30.033221
Hossam El Din Awad Primary School, 31.122853, 30.850751
Houd El Tarfah Preparatory School, 31.392682, 30.622107
Houda Shaarawy Preparatory School For Girls, 31.251994, 30.102119
Huda Shaarawy Primary School, 31.1993913, 30.0881366
Hurgada Secondary School For Girls, 33.815106, 27.24931
Hurghada Preparatory Mixed School, 33.80917, 27.248745
Hussein El Asalany Primary School, 31.794895, 31.253148
Hussein Ezzat Secondary Mixed School, 31.0414919, 30.601045
Hussein Fahmy Primary School, 31.313006, 30.09757
Hussein Hammad Preparatory School, 31.418839, 31.084629
Hussein Hammad Preparatory School For Girls, 31.47802, 31.078216
Hussein Hammad Primary Mixed School, 31.4190023, 31.0846526
Hussein Kamel Bahaa El Din Primary School, 29.9736643, 31.2247637
Hussein Mahmoud El Sisy Primary School, 31.488613, 30.831549
Hussein Othman Secondary School, 31.540579, 30.872706
Hussein Pasha El Gendy School, 31.567529, 30.494791
Hussein Taha Secondary Boys School, 30.061947, 31.30962
Ibn Anan Primary School, 31.333086, 30.646489
Ibn Daqiq El Eid Primary School, 32.765123, 25.919351
Ibn El Garrah Primary School, 32.615769, 25.678179
Ibn El Nafees Primary School, 30.056561, 31.296361
Ibn El Walid Primary School, 31.456753, 30.888374
Ibn Khaldoun & El Feqy School, 31.211192, 29.96389
Ibn Khaldoun Preparatory School, 31.3120677, 30.1098048
Ibn Khaldoun Preparatory School For Boys, 32.2845925, 31.2535918
Ibn Khaldoun Preparatory School For Girls, 29.987054, 31.242517
Ibn Khaldoun Primary Mixed School, 31.207748, 30.064862
Ibn Khaldoun Primary School For Boys, 31.818252, 31.417983
Ibn Maged School, 29.8202848, 31.0346576
Ibn Sendar Primary School, 31.309458, 30.1028054
Ibn Sina Preparatory School For Boys, 32.2785293, 31.271814
Ibn Sina Primary School, 29.9904227, 31.232611
Ibn Sina School, 31.3387934, 30.0956488
Ibn Toloun Preparatory School For Boys, 29.8881527, 31.1843165
Ibn Zahroun Primary School, 29.9126306, 31.1864816
Ibrahim El Hennawy School, 31.508062, 31.11574
Ibrahim El Rayes Primary School, 31.731603, 31.211391
Ibrahim Khedr Primary School, 29.928989, 30.980999
Ibrahim Mohamed Ahmed School, 31.78555, 30.715478
Ibrahim Mohamed Eissa Preparatory School, 31.632348, 31.229177
Ibrahim Mohamed El Saady School, 31.242993, 29.800246
Ibrahim Naguib Primary School, 29.8999598, 31.1825267
Ibrahim Nagy Primary Mixed School, 31.3152059, 31.0183718
Ibrahim Said School, 31.353894, 30.793193
Ibrahim Sharaf El Din Preparatory School, 31.745886, 31.382402
Ibrahim Soliman School, 31.726182, 31.252944
Ibshaway Preparatory School For Boys, 30.690201, 29.366842
Imbaba El Ismaileya School For Boys, 31.21093, 30.07047
Imbaba New School, 31.214647, 30.072998
Imbaba Secondary Military School For Boys, 31.21329, 30.075531
Intellectual Education Primary School, 32.495655, 25.664704
Intellectual Education School, 31.275702, 30.060124
Iraq Primary School, 29.8021826, 30.9131744
Isis Primary School, 29.9033612, 31.1878606
Isis Secondary School For Girls, 29.988877, 31.230733
Iskan El Amireya Secondary School For Girls, 31.28959, 30.111717
Islamic Preparatory School For Girls, 32.2831079, 31.2715818
Ismail Ahmed Ismail Primary School, 31.596894, 31.143095
Ismail El Gammal Preparatory School, 31.296197, 29.614546
Ismail El Qabbany Preparatory School For Boys, 31.2770797, 30.064817
Ismail El Qabbany Preparatory School For Boys, 29.9882368, 31.2289839
Ismail El Qabbany Preparatory School For Boys, 31.196178, 27.18347
Ismail El Qabbany Primary School, 32.2859134, 31.2391918
Kabreet Preparatory School, 32.463023, 30.225223
Kabs El Qotn Primary School, 29.8842609, 31.1755861
Kafr Abaza School, 31.570083, 30.489177
Kafr Abd El Amin School, 31.36153, 30.845422
Kafr Abdel Aziz Primary School, 31.522962, 30.588679
Kafr Abdel Moamen Preparatory School, 31.509446, 31.079417
